_id,user_id,name,username,description,time,twt_id,text,referenced_tweets,crop_tags,geo,label_shufan,remarque_shufan
615eff612effc0945fc96f28,816299310333751296,"Salve, io sono : Fra U Tiraggir",Fra_VFC,"Sei bella come un intervento in scivolata di Nesta, naturale come Inzaghi dopo un gol e stupenda come Sheva a Manchester @acmilan 🔴⚫️ Live Match @AC_MilanFR ⚽️",2020-08-30T15:26:10.000Z,1300092456713752577,"Continuez d’aller au Quick sur Bruxelles. Mon pote a été prendre un Giant, il a retrouvé un taupin dans la salade du burger. Continuez à bouffer de la merde mdr https://t.co/SLLdIRaoPU",,['salade'],,0,
615eff612effc0945fc96f2d,1128269157622001671,Réussir Bio,BioReussir,Le média dédié aux professionnels du #bio édité par @reussir,2020-08-28T07:18:03.000Z,1299244839221907457,Légumes : la difficile gestion du taupin en agriculture biologique https://t.co/Fr6zRoWiDm https://t.co/SgxtqtGGoX,,['culture légumière'],,0,
615eff612effc0945fc96f2e,875663169355755520,Réussir Fruits & Légumes - FLD,ReussirFL,Twitter du site https://t.co/YlUJabtYlQ par les revues FLD et Réussir Fruits & Légumes,2020-08-28T07:10:33.000Z,1299242954012291074,Légumes : la difficile gestion du taupin en agriculture biologique https://t.co/3UegwyGjej https://t.co/qSZWOEmZxp,,['culture légumière'],,0,
615eff612effc0945fc96f34,1084357849126449152,MATHIEU,MathieuPaut,J'etais fort au foot mais rien que pour pas rabaisser mes potes je voulais pas le brassards,2020-08-26T05:58:28.000Z,1298500036763017216,"L'avantage quand t'es interne; Tu te lève y a plu de céréales, le pain est sec comme les couille a Taupin, dcp t'es obligé de te nourrir avec les pulpes de ton jus d'orange https://t.co/s9kTUHA9Tb","[{'type': 'quoted', 'id': '1297260867566866433'}]","['oranger', 'céréale', 'blé tendre']",,0,
615eff612effc0945fc96f38,3432369555,Marcel Renou🐝🖖✊🥊🦞🔻,Marcel_Renou,"Marcel Laïméche-Renou. je suis #Distributiste (cf @koulahuri) et lisez Duboin. Vous voulez les pauvres secourus, moi je veux que la misère soit supprimée.",2020-08-24T19:09:50.000Z,1297974414399680512,"On dirait Taupin dans Papi fait de la résistance. ""C'est un milieu tellement fermé?"" https://t.co/rE0wt56VeP","[{'type': 'replied_to', 'id': '1297970279667335171'}]",['millet'],,0,
615eff612effc0945fc96f39,819961168831901696,LELU olivier,LeluOlivier,"Fils d agriculteur, 
études ingénieur agricole, 
26 ans de protection des cultures, l'envie d avancer dans l'intérêt commun de nos agricultureS 
tweet perso",2020-08-24T17:22:38.000Z,1297947437831786496,"C’est triste, mais c’est l’inverse. Écroulement de plusieurs filières par excès d’insectes notamment (colza -altises, orges et betteraves à cause des pucerons, mouche et taupin sur maïs même si masqué par la sécheresse) et manque de solutions dont la chimie.","[{'type': 'replied_to', 'id': '1297795526533033985'}]","['betterave', 'maïs', 'colza', 'orge', 'bette à cardes']",,0,
615eff612effc0945fc96f3a,3084705153,Trophy Husband,th_de_stonks,M1 Math Fonda Orsay + 2A CentraleSupélec | Je me cultive à mon rythme | futur chômeur | chien de la casse | rat humain,2020-08-24T10:46:25.000Z,1297847725501878277,Je suis le seul taupin de la galaxie à pas avoir acheté de livre,,['pommier'],,0,
615eff612effc0945fc96f45,1037306084912971776,le lion du pandjchire,Aminemidentifie,apatride,2020-08-19T20:38:28.000Z,1296184780925665280,J'ai mangé trop de prune g taupin mal au bide,,['prunier'],,0,
615eff612effc0945fc96f61,1069542381282840578,Billon yannick #Jesuisvacciné,billon_yannick,Professionnel et passionné du monde agricole . Révolté contre l'agribashing et les idéologues anti-science en tout genres.#FrAgTw Mes propos n'engagent que moi.,2020-08-10T06:02:58.000Z,1292702962482057216,"Protecteurs sur les cultures ( mais , blé, orge...) n’était pas si long que cela . Quelque semaines dans la protection du sol( taupin) et moins de 3 mois contre les pucerons qui devaient piquer là cultures pour être intoxiqués ! Le faite qu’il y est des traces détectable ...","[{'type': 'replied_to', 'id': '1292702958224908292'}]","['orge', 'blé']",,0,
615eff652effc0945fc971bc,86962274,Terre-net.fr,TerrenetFR,"L'information agricole #agriculture #marchés #machinisme #cultures #météo
https://t.co/JwYhqreWac
Au service des #agriculteurs #agriculteur #agricultrice #agri",2020-08-07T10:04:34.000Z,1291676599109087232,"[Lutte contre les mouches, le taupin...] Les producteurs de maïs veulent aussi déroger à l'interdiction des néonicotinoïdes https://t.co/L1JawY6AeA https://t.co/7yQ4bkvjyK",,['maïs'],,0,
615eff652effc0945fc971c7,1138922395975204865,Laurent Arnaud,Laurent48572896,"#éleveur_de_vaches laitières, #Sunlait (aplbg), #fdpl52, #gds52",2020-08-02T09:24:45.000Z,1289854640058593281,"Perso, je suis pas betteravier, les NNI utilisé chez moi, c'était le gaucho sur blé et maïs contre le ver du Taupin lorsque l'on a un précédent prairies ( même en RGA ou I). Mais il m'avait été dit que la durée de protection du plan variait de 8 à 10 semaines ?","[{'type': 'replied_to', 'id': '1289839618691497984'}]","['prairie', 'maïs', 'betterave sucrière', 'blé', 'bette à cardes']",4a083055ac677ac7,0,
615eff652effc0945fc971ce,3434897122,seplam,seplamv,matheux | anarchiste | bi | 🏴🏳️‍🌈 « la solution c’est la révolution » a dit mon prof de maths,2020-07-30T13:52:04.000Z,1288834749620985856,"Sérieux je comprends pas l’intérêt la, tou•te•s les taupin•e•s stressent et s’imaginent milles trucs alors qu’on a même pas les barres","[{'type': 'replied_to', 'id': '1288834538320343040'}]",['millet'],,0,
615eff652effc0945fc971d1,1016625779638263808,Remy Merceron,Remy_Merceron,"Passionné d'#agronomie et des innovations pour l'#agriculture. protections des #cultures, semences & génétique (#maïs) Je tweete personnellement 👨‍🌾🌽🌾🌻",2020-07-30T07:12:39.000Z,1288734234916597761,Clairement c'est vrai pour la #betterave et d'autres cultures comme les #céréales. Comment peut on se priver d'une solution ciblée puceron taupin et préférer des protections globales inefficaces? Les neonic préservent davantage la biodiversité en ciblant ces piqueurs suceurs. https://t.co/HgKLJdq1ST,"[{'type': 'quoted', 'id': '1288486766660456448'}]","['betterave', 'céréale', 'blé', 'bette à cardes']",,0,
615eff652effc0945fc971fd,1249791433420288006,le buveur d'Evian,evian_drinker,pâtissier dépressif,2020-07-15T22:01:22.000Z,1283522067959369729,le premier taupin qui filmera des colles en prépa pour les poster sur yt aura le million de vue en un temps recor… — Mdrrrr ça a du potentiel https://t.co/BwcW89hpuq,,['millet'],,0,
615eff652effc0945fc9720f,4182955093,Mr. Farfelu,cinnamonO_,19 he/him | (Captain Falcon stan) | jojofag |,2020-07-09T18:54:44.000Z,1281300772731445249,"Bonjour, Je m'appelle Féli et je cherche l'amour. J'aime bien le sud, les copain et Cyril Hanouna. Après avoir passé deux années en taupin solitaire, je me sens un petit peu triste, et recherche une gentille damoiselle qui saurait combler le vide de mon coeur. Si vous êtes int",,['blé tendre'],,0,
615eff652effc0945fc97212,775040121599062016,Kabac Frédéric,Fred13105,"39 ème saison en production de #semences🌽🌻🌾
En semi retraite🤗
#escalade
#randonnée
#vtt
#bonnemusique
#photo
Bonne humeur...Tant qu'on ne m'énerve pas !!!😂",2020-07-09T06:20:47.000Z,1281111035726958592,Vu !!! Un taupin Belles patates https://t.co/w6DwaEw53G,"[{'type': 'replied_to', 'id': '1280965602769862657'}]",['pomme de terre potagère'],1dd0e4e359a6d2e5,1,
615eff652effc0945fc9725b,1097911769773887490,Corteva France,CortevaFR,"Corteva Agriscience, 100% dédié à l’agriculture. #CultivonsDemain: l’#innovation pour #ceuxquiproduisent en assurant le progrès d’une #agriculture responsable",2020-06-18T08:14:19.000Z,1273529460197863424,Direction nos essais protection du #maïs contre le taupin avec pour suivre notre solution de #biocontrôle utilisable en #agriculture #biologique Un levier d'action pour une gestion durable des ravageurs du sol https://t.co/fgS4GNIMjR,"[{'type': 'quoted', 'id': '1270770357520273410'}]",['maïs'],,0,
615eff652effc0945fc97277,783244568737226752,Sebastien ESQUERRE,ESQUERRESebast2,Eleveur Blonde d’Aquitaine l'élevage de Graciane l'Enclos viande bio / communication / innovation / circuits courts,2020-06-12T07:18:46.000Z,1271341156618690561,Entre le taupin et les palombes je sais si je vais moissonner !!!!@fcd32 https://t.co/qa8LWMGCOT,,['grande culture'],,0,résultat
615eff652effc0945fc9727f,454732968,l'exploité agricole Matricule 3095,exploiteagricol,"Un fou est un visionnaire qui dérange. Pour avancer, partagez.
Pour les amis de l'Elysée, mon nom de bot russe est #Эксплуатируемые #сельскохозяйственные",2020-06-11T06:47:15.000Z,1270970837533933568,"Si le maïs est implanté en semis direct, dans du méteil détruit le jour suivant le semis, le taupin est aussi combattu ?","[{'type': 'replied_to', 'id': '1270593991659212800'}]","['maïs', 'méteil']",,0,
615eff652effc0945fc97286,1426179138,JL95,jlucchini95,"Il faut être l'homme de la pluie et l'enfant du beau temps. 
René Char",2020-06-10T07:21:43.000Z,1270617122058706945,"Les lois de l’attention. Avec C Delsol, SLaugier, B Taupin... https://t.co/gDQyMXrfJj 1 approche de la pression dominante de la marchandise ses modes de captation de l'attention de son traitement et enjeux humains dans le capitalisme cognitif",,['attier'],,0,
615eff652effc0945fc97287,939509936882675713,Cyril,cyrilchaineau53,Actualités,2020-06-10T05:49:48.000Z,1270593991659212800,Destruction du blé implanté en inter rang dans le maïs qui a aider pour la lutte contre le taupin https://t.co/OONbC3TEXG,,"['maïs', 'blé']",,1,
615eff652effc0945fc9728d,867733650665877504,Emmanuel BONNIN,BONNIN1402,"En mode céréales 🌾 comme en mode ferroviaire, toujours passionné. @isaraLyon 30 @FrAgriTwittos",2020-06-09T17:14:22.000Z,1270403877439971330,Parfait! 1. Yellow rust sur épi 2. Click beetle! = taupin 3. Black chaff 4. Charbon sur semence NT Et je rajoute un épi d’#Hirondella pour les suceurs de mousse ... car it’s beer time! https://t.co/6O4Bbdh7CY,"[{'type': 'replied_to', 'id': '1270398301347688448'}]","['semence', 'bette à cardes']",,0,
615eff652effc0945fc972cb,867733650665877504,Emmanuel BONNIN,BONNIN1402,"En mode céréales 🌾 comme en mode ferroviaire, toujours passionné. @isaraLyon 30 @FrAgriTwittos",2020-06-06T19:27:40.000Z,1269350262910705668,"Piqûre ou nécrose au collet mais pas trouvé un seul taupin Pied de #sorgho en forme de poireau Dernière feuille desséchée Probablement Géomyza comme diagnostiqué par Jean-Luc Par contre, pour Adrien, en France en 2020, on a sûrement que les yeux pour pleurer ? https://t.co/BCUqDDvYeu","[{'type': 'replied_to', 'id': '1269307826180161537'}]","['sorgho', 'poireau', 'poirier', 'sorgho grain']",,1,
615eff652effc0945fc972ce,1021055400651706368,Mat Agri,Agritwitto,"Agriculture (soyez curieux, posez vos questions), et Stade Rennais 🔴⚫️",2020-06-05T17:33:47.000Z,1268959213042241537,"Du blé semé dans le maïs, au semoir à engrais avant semis maïs, plutôt efficace contre le taupin.","[{'type': 'replied_to', 'id': '1268918490498506763'}]","['maïs', 'blé']",,0,
615eff652effc0945fc972cf,1227229741,philippe hennebert,Phhennebert,"Je suis un artisan de la terre
Curieux et passionné de céréales, 
 respectueux de l'environnement 
(54) Minorville (250 habitants )",2020-06-04T21:14:34.000Z,1268652389290119168,La protection des cultures ici du #maïs c'est complexe et les surprises ici du taupin peuvent être cruelles. https://t.co/lUA6mgtY3z,"[{'type': 'quoted', 'id': '1265183617694740481'}]",['maïs'],5e65edba9a75446f,1,
615eff652effc0945fc972db,1159822695359492096,Alexandre Page (auteur),page_alexandre,"Docteur en histoire de l'art et écrivain indépendant, car la liberté de parole n'a pas de prix. 
Directeur de collection pour Les Minime's éditions",2020-05-30T16:02:14.000Z,1266761849653145602,"Photo nature d'un insecte pas très beau mais rigolo, le taupin. Très plat, il est incapable de se remettre sur le ventre s'il est retourné. Aussi, il a une technique. Il se cabre et se détend en un clic sonore qui le projette dans les airs et lui permet de retomber sur ses pattes https://t.co/7fZg3fEsXY",,['attier'],,0,
615eff652effc0945fc972e3,973623879334756353,Franc Aller,Franc_Aller,"Un monde se meurt.
#Chasse #Ruralité
Je demeurerai.
#IlsSachentNousChassons #LibertéRuralité
Ni RN, ni Zemmour, ni LREM. D'autres candidats aux baffes ?",2020-05-29T04:17:20.000Z,1266222067831189505,"#Esod, espèce susceptible d'occasionner des dégâts. Exemples : #Sangliers #Taupin #Choucas #Blaireaux #Vttistes ? Oupsi https://t.co/Lz0NPV8Ixm",,"['chou', 'chou potager']",,0,
615eff652effc0945fc972ec,1251705774,Lénou,Lenoushette,"Stagiaire à l'Institut d'Astrophysique Spatiale d'Orsay ✨👩🏻‍🚀
M2 Astronomie et Astrophysique 👩🏻‍🎓👩🏻‍🚀",2020-05-27T09:36:09.000Z,1265577525234761730,"Est ce que le magistère est difficile d'accès pour un taupin de province dans une petite prepa ? — Alors pas du tout, 90% des gens du magistère viennent de province, je suis la seule je crois à venir d'une grande prépa parisienne … https://t.co/wEtAAlo297",,"['vigne', 'vigne de cuve']",,0,
615eff652effc0945fc972ed,3068693973,Guillaumin Pierre,PierreGllmn,Responsable Commercial Lorraine champagne Ardennes pioneer semences #corteva🌻🌽Ingénieur #isalille #beAgri [ Tweets perso],2020-05-26T07:30:55.000Z,1265183617694740481,Visite des plateformes d’essais dans les #Vosges on observe un flétrissement des feuilles de #maïs et surprise on trouve un Taupin. #lorraine #babycorn https://t.co/xh4NExMvDv,,['maïs'],,1,
615eff652effc0945fc97303,2304918391,Lepage Michel,MichelLepage53,"Bénévole Associatif.#Solidarité Paysans53.#Terres de Liens,# Don de Sang.
#paysan Changéen retraité
Paysan Changéen à la retraite
Ferme du Chênot",2020-05-17T10:28:19.000Z,1261966770782511104,Je te le confirme . Hier après l'achat de 36 pieds de salade j'ai regardé de plus près. J'ai enlevé toute la motte composée de terreau et le résultat: entre 2 et 3 vers blancs par pied Sans doute un taupin . Les céleris rave n'avaient rien ;,"[{'type': 'replied_to', 'id': '1261962589896130560'}]","['céleri', 'salade']",,1,pas dans les parcelles :s
615eff652effc0945fc97307,877098328344973312,Laurent Jamet,LCJAMET,"Ingénieur Agronome @BASF_Agro_FR Mes propos n'engage que moi #agriculture, #sol, #semences également sur LinkedIn : https://t.co/0KRDxQu8HT",2020-05-16T15:27:39.000Z,1261679716676886528,Est-ce que vous avez essayez les semis associés à une céréale? C'est utilisé en maïs comme appât taupin et en tournesol pour limiter les attaques d'oiseaux. Après en maïs il faut utiliser un sulfonil-uree pour le désherbage.,"[{'type': 'replied_to', 'id': '1261590082580070402'}]","['maïs', 'céréale', 'tournesol']",,0,
615eff652effc0945fc97308,170388798,Vito D’Alessandro,VITO75017,Habitant du quartier des épinettes . Paris 17eme. Who is John Galt ?,2020-05-16T11:30:58.000Z,1261620149326622721,J’attendais avec impatience les fraises de M.Taupin ... Pas déçu .. Toujours aussi bonnes !,"[{'type': 'replied_to', 'id': '1261619834934235145'}]","['attier', 'fraisier']",09f6a7707f18e0b1,0,
615eff652effc0945fc97310,939509936882675713,Cyril,cyrilchaineau53,Actualités,2020-05-13T19:47:20.000Z,1260657904299827202,"Le but est que le taupin s occupe à manger le blé qui est semé en inter-rang et non le maïs, c’est un essai, pour l instant pas de présence de taupins sur cette parcelle, je vais faire un essai sur une autre en fin de semaine","[{'type': 'replied_to', 'id': '1260647525469437952'}]","['maïs', 'blé']",,1,
615eff652effc0945fc97311,473890526,bwan,bwan16,"producteur de #cognac, grand fan de #rugby et de #trip-hop, #gastronomie, #cinema, #...",2020-05-13T19:06:06.000Z,1260647525469437952,Je ne connais pas cette pratique de semis de blé pour éviter le taupin? Qu’en est il?,"[{'type': 'replied_to', 'id': '1251775636772880384'}]",['blé'],,0,
615eff652effc0945fc97315,799526973030756353,Matthieu Follet,matthieu_follet,"Paysan en #AMAP convaincu par la bio et l'agroforesterie comme moyen de lutte contre la précarité,le changement climatique et la destruction de la biodiversité",2020-05-13T10:34:44.000Z,1260518836522156032,"Si vous avez accès à des équipements, je vous recommande la pdt en bio, avec un précédent céréales c'est très bien pour le taupin, les dorifor ne sont jamais problématiques la 1er années. Et en faisant par exemple de l'agria, peu de traitements mildiou.","[{'type': 'replied_to', 'id': '1260518026190950400'}]","['millet', 'céréale', 'blé']",,0,
615eff652effc0945fc97316,799526973030756353,Matthieu Follet,matthieu_follet,"Paysan en #AMAP convaincu par la bio et l'agroforesterie comme moyen de lutte contre la précarité,le changement climatique et la destruction de la biodiversité",2020-05-13T10:31:31.000Z,1260518026190950400,"Déjà la base c'est de laisser au moins 5 ans (7 ans c'est mieux...) entre les semis pour le dorifor,le taupin,les galles et autres maladies. Il ne reste alors que le mildiou comme problème,qui se gère d'abord avec des variétés résistantes, puis traitements préventifs sans cuivre.","[{'type': 'replied_to', 'id': '1260516008755965954'}]",['millet'],,0,
615eff652effc0945fc97319,1159208542181740544,Uguen François,fruguen,,2020-05-13T03:57:39.000Z,1260418904972832768,"Le blé a fait le boulot vis à vis des choucas, pour le taupin ça a l'air pas mal aussi, le désherbage a été fait dimanche","[{'type': 'replied_to', 'id': '1260299614961520645'}]","['chou', 'chou potager', 'blé']",,1,
615eff652effc0945fc97327,599072431,Clichy-la-Garenne,villeclichy,Bienvenue sur le compte Twitter officiel de la Ville de Clichy (92) #Clichy Retrouvez #Clichy sur Instagram ▶️ https://t.co/jhqh6nuzhU Facebook ▶️ https://t.co/CPX1xOm1AA,2020-05-08T07:45:06.000Z,1258664208427823105,"Envie de viandes et de légumes frais ?! Commandez aujourd'hui et obtenez votre commande samedi entre 8h et 14h au 66, rue de Neuilly. Philippe PLAIDEAU (06 31 63 32 61) Thomas TAUPIN (06 16 33 62 52) Kamille CORVEE (06 61 72 42 15) https://t.co/hUBmi9XHLr",,"['culture légumière', 'millet']",,0,
615eff652effc0945fc9732e,1039385329168510976,Frédéric Simonneaux,FSimonneaux,,2020-05-06T14:05:01.000Z,1258035040166064128,"Des essais de semis de blé, a l'origine pour capter le taupin aurait une petite efficacité contre le corbeau .","[{'type': 'replied_to', 'id': '1257562929530122240'}]",['blé'],,0,
615eff652effc0945fc97332,1377242366,NEOMA Business School,NEOMAbs,NEOMA is a French #BusinessSchool founded in 1871 Ranked in the top 7 🇫🇷 / TOP 40 🇪🇺 #Reims #Rouen #Paris #EQUIS #AACSB #AMBA #BePassionate_ShapeTheFuture,2020-05-04T15:30:04.000Z,1257331667997536257,"À l'occasion du #GivingTuesdayNow, Didier Taupin, PGE 82 et Président de Instants Décisifs, se mobilise et soutient le Fonds de Solidarité NEOMA qui vient en aide aux étudiants en difficulté https://t.co/LERlWUdNzz #WeAreNEOMA https://t.co/OlWPR8rXzT",,"['vigne', 'vigne de cuve']",,0,
615eff652effc0945fc97333,1017769924658417670,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-04T14:28:37.000Z,1257316206018584577,Les solutions agricoles pour lutter contre le taupin https://t.co/Mq1Vf92eWk via #Taupin #Maïs #Cultures #Conseil_agronomiques #Ravageurs SOURCE: syngenta,,['maïs'],,0,
615eff652effc0945fc97336,1017769924658417670,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-04T09:03:16.000Z,1257234327114579968,Protection du maïs contre le taupin https://t.co/53YNTUtN0j via #Taupin #Maïs #Cultures #Ravageurs SOURCE: Syngenta,,['maïs'],,0,
615eff652effc0945fc9733a,1177251038761553922,Paroles de Combattants de la Libération,paroles_la,"Après 700 portraits de Compagnons, est né ""Dans l'honneur et par la victoire"" (Calmann-Lévy, 2021). 
Place désormais aux médaillés de la Résistance ! 
Jc Notin",2020-05-03T13:04:37.000Z,1256932675895599104,Petit lexique à l'attention de ceux qui ne pratiquent pas la langue des classes-prépa : - taupin = étudiant en classes préparatoires - cuber = redoubler la 2e année de classes prépa - grand admissible = réussite à l'écrit très supérieure à la moyenne,"[{'type': 'replied_to', 'id': '1256914139332653057'}]",['attier'],,0,
615eff652effc0945fc9733e,599072431,Clichy-la-Garenne,villeclichy,Bienvenue sur le compte Twitter officiel de la Ville de Clichy (92) #Clichy Retrouvez #Clichy sur Instagram ▶️ https://t.co/jhqh6nuzhU Facebook ▶️ https://t.co/CPX1xOm1AA,2020-05-01T09:00:39.000Z,1256146502956781575,"Envie de viande et de légumes frais ?! Alors commandez auprès de : Philippe PLAIDEAU (06 31 63 32 61) Thomas TAUPIN (06 16 33 62 52) Kamille CORVEE (06 61 72 42 15) Lyazid MEBARKI (06 52 22 52 62) Obtenez votre commande samedi entre 8h et 14h au 66, rue de Neuilly. https://t.co/z9CcIR5i7S",,"['culture légumière', 'millet']",,0,
615eff652effc0945fc97341,1017769924658417670,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-04-30T15:36:24.000Z,1255883709603033090,"Les dégâts causés par les taupins, ravageurs de maïs https://t.co/kgve47aB7m via #Taupin #Maïs #Cultures #Ravageurs SOURCE: syngenta",,['maïs'],,0,info general
615eff652effc0945fc97342,1017769924658417670,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-04-30T11:03:43.000Z,1255815087014756353,Cycles du développement des taupins https://t.co/hMhxb6abIB via #Taupin #Maïs #Cultures #Ravageurs SOURCE: syngenta,,['maïs'],,0,
615eff652effc0945fc97345,1017769924658417670,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-04-29T16:38:42.000Z,1255537000163262464,"Le taupin, description du ravageur majeur du maïs https://t.co/spJUmZ0uf6 via #Taupin #Maïs #Cultures #Ravageurs SOURCE: syngenta",,['maïs'],,0,
615eff652effc0945fc97351,798277960386146305,David Forge,d_forge,Agriculteur en Indre-et-Loire,2020-04-25T11:35:02.000Z,1254011029010464768,"Le taupin est un insecte, ici sous sa forme larvaire, qui se nourrit des graines de tournesol fraîchement semées La larve peut vivre 1-6 ans avant d’être adulte Malgré que mon système cultural céréalier soit peu favorable à son installation, il est présent avec les limaces https://t.co/jV5QFeSq8U",,['tournesol'],,1,
615eff652effc0945fc97353,599072431,Clichy-la-Garenne,villeclichy,Bienvenue sur le compte Twitter officiel de la Ville de Clichy (92) #Clichy Retrouvez #Clichy sur Instagram ▶️ https://t.co/jhqh6nuzhU Facebook ▶️ https://t.co/CPX1xOm1AA,2020-04-24T09:01:12.000Z,1253609929602187264,"Commandez aujourd'hui auprès de : Philippe PLAIDEAU (06 31 63 32 61) Thomas TAUPIN (06 16 33 62 52) Kamille CORVEE (06 61 72 42 15) Récupérez votre commande samedi entre 8h et 14h au 66, rue de Neuilly. https://t.co/z0zpoG6kce",,['millet'],,0,
615eff652effc0945fc97356,1225079975746920448,ITB - 60,itb_oise60,Institut Technique de la Betterave - Département 60 et 95,2020-04-23T13:59:04.000Z,1253322501221871621,"Dégâts dans notre essai parasitisme, ce taupin a préféré s'attaquer à une betterave sans TS https://t.co/1i4T5fh2zE",,"['betterave', 'bette à cardes']",,1,
615eff652effc0945fc9735f,798277960386146305,David Forge,d_forge,Agriculteur en Indre-et-Loire,2020-04-22T11:09:40.000Z,1252917482953768960,"Se faire « bleuter » la pilule sur un jeune tournesol J’ai l’impression que c’est un taupin adulte, mais de couleur bleu/violacée ? https://t.co/CFlzPU0Od9",,['tournesol'],,1,
615eff652effc0945fc97360,3108362997,André Arcadio Fuster,AAFuster,"🦅🌼Naturaliste éclairé 🌼🦅
🦋Spécialiste des Lépidoptères🦋",2020-04-22T11:07:52.000Z,1252917029025263618,Oui! Taupin des jardins.,"[{'type': 'replied_to', 'id': '1252891489123868672'}]",['jardin'],,1,
615eff652effc0945fc9736a,2481517820,Laurent JUNG,laurentjung54,"Des infos sur colza, tournesol, soja , pois, féverole, lin oléagineux, lentille, pois chiche et chanvre du Nord & Est",2020-04-20T07:14:45.000Z,1252133589812199425,C'est un myriapode sur tournesol. C'est un ravageur souterrain présent de façon occasionnelle (qui peut être maîtrisé de la même façon que les taupins). https://t.co/Dzjp3mucbL https://t.co/OZfQQIHoIJ,"[{'type': 'quoted', 'id': '1251899470176038912'}]",['tournesol'],,0,
615eff652effc0945fc97371,712531411757096961,VEAULIN brice🚜🌾🌻🌽,Veaulin1,#agriculteur #puisaye #yonne #loiret #rogny #loing #semi_direct #bio #😀 Vice president #FrAgTw 🎆 feu d'artifice rogny,2020-04-18T06:19:30.000Z,1251394908566552576,Oui mais semence sont proteger car de joli taupin mon mangé l'an passée 60 % des pieds. Pour cette parcelle sinon dans mes parcelle bio il est deja troo tot et je ne produit pas de maïs ! Avant de m'attaquer sur mes pratiques cherche a savoir pourquoi j'utilise des phytos !,"[{'type': 'replied_to', 'id': '1251392599597944832'}]","['semence', 'maïs']",,0,
615eff652effc0945fc97373,2926948279,Nathan Gaborieau,NatGab_SAF,@SumiAgroFrance #responsablemarketing #biocontrole #biostimulant #agriculturedeprecision @Groupe_Esa. Mes tweets n’engagent que moi.,2020-04-17T06:20:13.000Z,1251032701903294464,"Pour évaluer le risque #taupin sur #maïs, recommande entre autre de placer qq pommes de terre dans les parcelles une dizaine de jours avant le #semis. Et vous comment faites vous? #energieetprotection https://t.co/Pp544WQflE",,"['maïs', 'pommier']",,0,
615eff652effc0945fc97376,3438842483,Amandine Roux,a_roux84,"Agronome.
Passionnée par l'actualité autour de l'#agriculture !
Mes tweets n'engagent que moi.",2020-04-16T09:24:50.000Z,1250716772036153344,"Vidéo intéressante sur solutions #biocontrôle pour lutter contre le #taupin en #maïs et en pomme de terre plantes appâts : barrière d’orge qui détourne le taupin du maïs champignons entomopathogènes, tueurs de larves, testés en pomme de terre https://t.co/CK7RWxFHAr https://t.co/T7WLSYWsDb",,"['pomme de terre', 'maïs', 'pommier', 'orge']",,0,
615eff652effc0945fc97378,1064412573406248960,Zidane Amelle,AmelleZidane,"Je suis une terrienne parmi tant d autres. La🌹des vents, AZ pour l éternité ❤️❤️❤️. « On n est jamais heureux que dans le bonheur qu’on donne... ».",2020-04-15T18:41:00.000Z,1250494348065755138,"Oui magnifique aussi Delacroix. Dans le même registre Également Charles Landelle, Marguerite Henriette Tedeschi, Alexis Girardet, Jules Charles Clément Taupin et Edouard Verschaffelt","[{'type': 'replied_to', 'id': '1250493311951011840'}]",['surface toujours en herbe'],,0,
615eff652effc0945fc9738c,599072431,Clichy-la-Garenne,villeclichy,Bienvenue sur le compte Twitter officiel de la Ville de Clichy (92) #Clichy Retrouvez #Clichy sur Instagram ▶️ https://t.co/jhqh6nuzhU Facebook ▶️ https://t.co/CPX1xOm1AA,2020-04-09T17:16:02.000Z,1248298640248111105,"NOUVEAU ! Vous souhaitez vous approvisionner en fruits et légumes ? La Ville met en place un ""point de retrait"" auprès des commerçants des marchés. Samedi 11/4 : le primeur bio Taupin ! https://t.co/Bx9a0gl4uo #clichy #COVID19 #commerces https://t.co/qQ3ca4VgT7",,"['culture fruitière', 'culture légumière']",,0,
615eff692effc0945fc9762b,1049991508118695943,Patrick Pigeon 🚩🌱🌾🌻🐝🚩,Pat2816,expérimentateur végétal en région Centre pour @BASF_Agro_FR . Elevé au bon air de la campagne francaise. #FrAgTw #ceuxquifontlesessais,2020-04-01T13:30:35.000Z,1245342799840645120,"Bonjour Est ce qu'à votre avis, le taupin peut induire le phénomène de fasciation su #colza? (entre 0,5 et 1% des pieds sur la parcelle) https://t.co/n9H35hfzE4",,['colza'],,0,
